Geography,Category,Brand Name,Company Name (GBO),Data Type,Unit,2019,2020,2021,2022,2023
North America,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,4053.9,4249.1,4957.3,5199,5194.2
North America,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,1255.6,860.2,546.7,451,391.2
North America,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,1544.1,911.2,743.8,446,352.5
North America,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,301.8,273.3,275.5,265.4,231.5
North America,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,581.3,480.5,457.2,356.2,195.1
North America,Mobile Phones,Kyocera (Kyocera Corp),Kyocera Corp,Retail Volume,000 units,252,182.6,135.1,91.9,86.6
North America,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,12.6,7.6,5.3,3.3,1.5
North America,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,190.8,97.4,-,-,-
North America,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,17323.3,14275.9,11686.6,2614,-
North America,Mobile Phones,Others,Others,Retail Volume,000 units,39994.9,33286.1,35622.5,34755.1,29947.5
North America,Mobile Phones,Total,Total,Retail Volume,000 units,164616.3,151279,157359,149831.2,141339.8
North America,Retail,Others,Others,Retail Value RSP excl Sales Tax,USD million,1427923.1,1429767.7,1639936.6,1719959.1,1755934.9
North America,Retail,Total,Total,Retail Value RSP excl Sales Tax,USD million,3583770.9,3821577.9,4305587.7,4556181.1,4716724.1
North America,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,USD million,1218338.7,1190717.5,1341322.5,1399731.3,1420210
North America,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,USD million,2916416.9,2919082.4,3251148.8,3410388,3475324.2
North America,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,USD million,583234.9,536723.8,646968.7,660471.6,663112.3
North America,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,USD million,1369318.1,1263303.3,1498728.4,1537446.6,1534858.8
North America,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,USD million,23797.5,21149.5,26438.3,20952.3,23013
North America,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,USD million,84727.4,69607.2,87174.2,82137.2,79908.2
North America,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,USD million,144558.1,163894.7,214433.3,237464.8,252677.5
North America,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,USD million,667354,902495.5,1054439,1145793,1241399.9
Canada,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,4038.7,3991.1,4123.3,4294.2,4461.9
Canada,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,3977.1,3685.1,3789.4,3683.2,3468.4
Canada,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,89.6,70.2,75.7,69.4,60.8
Canada,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,71.5,65.6,63.6,64.5,55.3
Canada,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,44.8,35.9,33.5,30.6,24.8
Canada,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,108.2,42,34,24.6,9.6
Canada,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,40.2,24.5,20.3,11.9,3.6
Canada,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,12.6,7.6,5.3,3.3,1.5
Canada,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,105.1,115,76,20.7,1.3
Canada,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,96.7,26.7,-,-,-
Canada,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,1442.6,1143.8,526.1,-,-
Canada,Mobile Phones,Others,Others,Retail Volume,000 units,3380.9,2325.8,2940.6,2817.7,2106
Canada,Mobile Phones,Total,Total,Retail Volume,000 units,13408.1,11533.3,11687.8,11020.3,10193.3
Canada,Retail,Others,Others,Retail Value RSP excl Sales Tax,CAD million,195470.9,188461.8,202643.5,212288.3,221766.4
Canada,Retail,Total,Total,Retail Value RSP excl Sales Tax,CAD million,433639.6,444070.6,479469.7,508492.7,537660.4
Canada,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,CAD million,184362.7,172652.9,183963.6,190535.1,200666.7
Canada,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,CAD million,399189.5,387969.3,415646.5,438540.7,463338.2
Canada,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,CAD million,116472.5,103676.4,112689.6,118340,124625.9
Canada,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,CAD million,211941.5,193426.5,212471,223171.1,236961.1
Canada,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,CAD million,6149.8,3672.1,3940.2,3418.4,3578.5
Canada,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,CAD million,12186.9,9603.3,10931.9,9484.2,9928.5
Canada,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,CAD million,7399.4,11310,13753.5,16765.5,15895.5
Canada,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,CAD million,34450.1,56101.3,63823.3,69951.9,74322.2
USA,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,45699.6,43032.7,47477.3,52010.5,53189.9
USA,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,34584.9,32460.6,32765.2,31394.2,30826.1
USA,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,10716.1,8060.4,8824.1,8029.9,7131.6
USA,Mobile Phones,TCL (TCL Corp),TCL Corp,Retail Volume,000 units,-,5354.9,5874.1,6167.8,5800.9
USA,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,4053.2,4248.8,4956.7,5198.6,5193.7
USA,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,1503.9,886.7,723.4,434.1,348.8
USA,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,1184.1,794.6,483.1,386.5,335.9
USA,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,257,237.4,242,234.8,206.7
USA,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,476.2,365.4,381.2,335.4,193.8
USA,Mobile Phones,Kyocera (Kyocera Corp),Kyocera Corp,Retail Volume,000 units,252,182.6,135.1,91.9,86.6
USA,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,94.1,70.7,-,-,-
USA,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,15880.7,13132.1,11160.5,2614,-
USA,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,-,-,-,-,-
USA,Mobile Phones,Others,Others,Retail Volume,000 units,36506.5,30918.6,32648.5,31913.1,27832.5
USA,Mobile Phones,Total,Total,Retail Volume,000 units,151208.3,139745.7,145671.2,138810.9,131146.5
USA,Retail,Others,Others,Retail Value RSP excl Sales Tax,USD million,1214785.6,1222242.9,1399489.8,1476843.2,1509100.2
USA,Retail,Total,Total,Retail Value RSP excl Sales Tax,USD million,3256969,3490450.3,3923197.9,4165500.1,4318109.9
USA,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,USD million,1005407.9,993665.3,1117403.1,1174586.1,1191606.2
USA,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,USD million,2615577.5,2629787.6,2919659.7,3073452,3131811.4
USA,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,USD million,477601.7,444286.6,538492.6,551465.9,552678.3
USA,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,USD million,1209593.6,1119072.1,1329277.2,1365981.6,1359179
USA,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,USD million,19090.8,18343.1,23221,18251.7,20287.6
USA,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,USD million,75543.1,62446.4,78455.7,74850.4,72547.4
USA,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,USD million,137316.1,152621.3,200079.2,221319.7,237466.3
USA,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,USD million,641391.5,860662.7,1003538.2,1092048.1,1186298.5
Austria,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,1096.6,1257.8,1262.5,1178.8,995.1
Austria,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,448.6,519,497.6,475.1,417.5
Austria,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,-,99.3,265.7,352.8,363.2
Austria,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,-,23.1,107.4,128.3
Austria,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,31.9,30.7,28.9,26.2,64
Austria,Mobile Phones,emporia (Emporia Telecom GmbH & Co KG),Emporia Telecom GmbH & Co KG,Retail Volume,000 units,48.6,43.5,41.7,38.9,32.2
Austria,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,643.9,382.5,133.8,42.2,29.6
Austria,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,43.3,37.5,34.7,31.3,27.8
Austria,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,54,47.4,39,24.2,13.2
Austria,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,65.3,57.4,38.8,18.3,6.6
Austria,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,-,-,-,-,-
Austria,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,24.5,-,-,-,-
Austria,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Austria,Mobile Phones,Others,Others,Retail Volume,000 units,142.6,146.1,159.9,140.1,118.4
Austria,Mobile Phones,Total,Total,Retail Volume,000 units,2599.3,2621.2,2525.7,2435.4,2195.9
Austria,Retail,Others,Others,Retail Value RSP excl Sales Tax,EUR million,27060.7,26901.2,27579.7,29081.9,30745
Austria,Retail,Total,Total,Retail Value RSP excl Sales Tax,EUR million,65843.8,67902.1,69901.1,73486.8,77543.9
Austria,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,EUR million,21978.8,21461.6,22214.6,23765.1,25113.1
Austria,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,EUR million,59070.6,59950.1,61624.8,65475.4,69091.9
Austria,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,EUR million,16906.5,16372.2,17153.2,18402.8,19323.3
Austria,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,EUR million,33564,32513.8,33901.4,36408.4,37631.8
Austria,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,EUR million,1308.6,1414.6,1385.2,1432.7,1488.5
Austria,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,EUR million,3871.9,3969.5,3891.3,4027.5,4224.8
Austria,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,EUR million,3513.4,3901.8,3780.7,3689.5,3928.4
Austria,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,EUR million,6773.2,7952,8276.3,8011.4,8452.1
Belgium,Retail,Others,Others,Retail Value RSP excl Sales Tax,EUR million,34823.3,33399,34879.2,37088.3,37712.7
Belgium,Retail,Total,Total,Retail Value RSP excl Sales Tax,EUR million,76140.4,76021,78814.1,83479,85344.8
Belgium,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,EUR million,29702.4,26707.5,27390.8,28854,29545.7
Belgium,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,EUR million,67276.7,64255.5,65166.1,68617.8,70112.1
Belgium,Non-Grocery Retailers,The Phone House (Belgacom SA),Belgacom SA,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Belgium,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,EUR million,19485.8,16732.7,17484.8,18611,19060
Belgium,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,EUR million,32212,27908.7,29152.2,31123.2,31681.2
Belgium,Appliances and Electronics Specialists,The Phone House (Belgacom SA),Belgacom SA,Retail Value RSP excl Sales Tax,EUR million,-,-,-,-,-
Belgium,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,EUR million,2088.5,1738.4,1831.1,1895.6,1862.2
Belgium,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,EUR million,4107.1,3737.4,3860.8,3996.8,3926.4
Belgium,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,EUR million,4156.4,5635.3,6482.9,7065.2,7009.8
Belgium,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,EUR million,8863.7,11765.5,13648,14861.2,15232.8
Denmark,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,861.4,770.8,799.9,728.8,668.5
Denmark,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,606.5,626.1,681.9,630.2,577.2
Denmark,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,-,-,-,67.8,95.9
Denmark,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,73.5,97.5,135.1,69.5,81.3
Denmark,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,19.6,68.3,115.8,70.3,52.3
Denmark,Mobile Phones,Doro (DORO AB),DORO AB,Retail Volume,000 units,40.8,36.8,25.2,12.5,6
Denmark,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,69.9,23.3,10.9,5.7,3.7
Denmark,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,294,177.9,77.2,42.4,1.6
Denmark,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,-,6.9,5.3,3.5,1.4
Denmark,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,11,4,3,0.9,0.8
Denmark,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,19,1.6,2.8,0.8,0.1
Denmark,Mobile Phones,emporia (Emporia Telecom GmbH & Co KG),Emporia Telecom GmbH & Co KG,Retail Volume,000 units,0.4,0.4,0.1,0,0
Denmark,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,-,-,-,-,-
Denmark,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,1,0.8,0,-,-
Denmark,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,19.6,8.8,1,-,-
Denmark,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Denmark,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,-,-,-,-,-
Denmark,Mobile Phones,Others,Others,Retail Volume,000 units,28.3,181.8,105,81.2,80.5
Denmark,Mobile Phones,Total,Total,Retail Volume,000 units,2045,2005,1963,1713.6,1569.2
Denmark,Retail,Others,Others,Retail Value RSP excl Sales Tax,DKK million,79363,79193.8,86339.4,84696.7,86079
Denmark,Retail,Total,Total,Retail Value RSP excl Sales Tax,DKK million,301199,316303,333776.4,333421.9,334753.8
Denmark,Retail Offline,Panasonic (Panasonic Corp),Panasonic Corp,Retail Value RSP excl Sales Tax,DKK million,109.4,133.2,108.4,100.5,87.9
Denmark,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,DKK million,46096.9,44414.9,46554.2,45849,46251.7
Denmark,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,DKK million,256748.7,264217.6,273336.5,274316.8,272933.4
Denmark,Non-Grocery Retailers,Panasonic (Panasonic Corp),Panasonic Corp,Retail Value RSP excl Sales Tax,DKK million,109.4,133.2,108.4,100.5,87.9
Denmark,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,DKK million,32005.4,30926.5,32398.7,31861.1,31909.2
Denmark,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,DKK million,114703.2,114195,120059.4,117705,117932.4
Denmark,Appliances and Electronics Specialists,Panasonic (Panasonic Corp),Panasonic Corp,Retail Value RSP excl Sales Tax,DKK million,109.4,133.2,108.4,100.5,87.9
Denmark,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,DKK million,908.4,960,971,918.5,910.5
Denmark,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,DKK million,12268,13087.5,14039.5,13280.7,13164.8
Denmark,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,DKK million,23468.6,25393.5,30178,29522.6,30841.7
Denmark,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,DKK million,44450.3,52085.4,60439.9,59105.1,61820.4
France,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,4614.2,4355.8,3959.4,3560.3,3603.9
France,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,3773.6,3337.8,3765.7,3511.4,3333.1
France,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,669.8,1339.6,1973.9,2583.3,2310.9
France,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,267,590.4,1030.9,1104.7,1111
France,Mobile Phones,Wiko (Tinno Mobile Technology Corp),Tinno Mobile Technology Corp,Retail Volume,000 units,1906.7,1545.3,1488.9,1298.3,997.8
France,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,2,6.1,978.5,833.3
France,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,3883.5,3306.3,2435.4,1341.4,555.5
France,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,199.4,225.7,554.4,681.3,555.5
France,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,1530.9,1204.6,887.8,577.9,479.8
France,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,7.6,49.3,110.5,138.9
France,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,473.2,358.2,338.6,157.8,125
France,Mobile Phones,Doro (DORO AB),DORO AB,Retail Volume,000 units,45.5,40.3,34.6,30.2,23.7
France,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,151.4,69.4,48.5,36.4,13.9
France,Mobile Phones,Acer (Acer Inc),Acer Inc,Retail Volume,000 units,16,-,-,-,-
France,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,212.4,155.1,81.7,16.9,-
France,Mobile Phones,Archos (Archos SA),Archos SA,Retail Volume,000 units,79.6,58.3,29,9.1,-
France,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,-,-,-,-,-
France,Mobile Phones,Condor (Condor Electronics Spa),Condor Electronics Spa,Retail Volume,000 units,91.6,57,18.6,1.8,-
France,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,94.1,-,-,-,-
France,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,285.1,95.5,9.4,-,-
France,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
France,Mobile Phones,Meizu (Meizu Telecom Equipment Co Ltd),Meizu Telecom Equipment Co Ltd,Retail Volume,000 units,3.2,3.3,1.8,0.2,-
France,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,-,-,-,-,-
France,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,217.1,84,54.4,40.9,-
France,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,36.2,-,-,-,-
France,Mobile Phones,Others,Others,Retail Volume,000 units,1657.7,1467.1,814,94.2,72.1
France,Mobile Phones,Total,Total,Retail Volume,000 units,20208.2,18303.4,17582.5,16135.1,14154.3
France,Retail,Others,Others,Retail Value RSP excl Sales Tax,EUR million,171826.8,162879.8,171487.5,177446.8,182506.9
France,Retail,Total,Total,Retail Value RSP excl Sales Tax,EUR million,442550.9,437629.4,459551.9,474591.6,489113.4
France,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,EUR million,156414.5,146444.4,154959.4,163088.9,169577.7
France,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,EUR million,404114.6,388811.1,406095.9,424717.2,439513.3
France,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,EUR million,87430.4,79932.9,86766.7,92921.5,97210.6
France,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,EUR million,176606.3,160964.4,175630.4,188288.8,195334.9
France,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,EUR million,6388.2,5431.9,5250.2,5168.8,4973.6
France,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,EUR million,17365.6,15646.4,16287.9,16349.8,16053.1
France,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,EUR million,6336.3,7164.7,6699.4,4256.4,3355.5
France,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,EUR million,38436.4,48818.2,53456,49874.4,49600.1
Germany,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,8212.7,7767.2,7689.9,7228.6,6488.6
